chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
100,100,167878,0,0,-2,2,0,3,1.0,1.5,5,Ben,1.5,489,False,,2023-08-27T23:00:07.645002Z,48,167878.jpg,1.4,Osborn,0.0,False,,a,17,49,15,898,7,2916,2,0.3,3.1,Osborn,438,0,1,0,6,0,0,0,2,0,0,0,57,69.4,77.0,11.0,15.5,4,0.12,0.34,0.46,8.19,373,163,270,152,415,206,379,170,,,,,,,0.02,0.0,0.07,0.09,1.68,1.23,287,187,199,91,389,174,667,263,0.82,0.0
100,100,538207,0,0,-2,2,0,4,1.0,1.5,0,William,1.5,490,False,,2023-09-13T01:00:07.758026Z,43,538207.jpg,1.3,Osula,1.1,False,,a,17,49,18,280335,640,329074,1237,0.3,4.2,Osula,632,0,1,0,16,0,0,0,4,0,0,0,15,19.8,23.0,178.0,21.4,8,1.55,0.08,1.63,15.38,448,53,384,53,131,37,346,43,,,,,,,0.22,0.0,0.01,0.23,2.19,2.28,637,104,193,30,397,51,182,29,1.14,0.0
100,100,83427,0,0,-2,2,0,2,0.5,1.0,2,Jack,1.0,576,False,,2023-12-09T22:00:10.264493Z,43,83427.jpg,1.0,Robinson,0.1,False,,a,17,49,22,14348,33,17392,22,0.2,5.1,Robinson,1960,0,1,1,53,1,0,0,7,0,0,1,265,382.2,74.3,97.0,55.6,21,0.82,0.44,1.26,41.71,89,34,275,84,203,46,178,47,,,,,,,0.04,0.0,0.02,0.06,1.92,2.43,595,127,242,79,437,155,429,166,0.96,0.05
100,100,504198,0,0,-3,3,0,3,-0.3,0.2,0,Anis,0.2,587,False,,2023-12-30T22:30:10.386994Z,47,504198.jpg,0.9,Slimane,0.0,False,,a,17,49,10,838,3,5363,3,0.0,2.1,Slimane,359,0,0,1,12,1,0,0,2,0,0,0,17,32.6,44.0,58.0,13.5,4,0.81,0.12,0.93,8.51,429,189,333,175,275,145,389,175,,,,,,,0.2,0.0,0.03,0.23,2.13,3.01,328,216,372,172,499,237,630,239,1.0,0.25
100,100,432990,0,0,-2,2,0,2,-0.3,0.2,0,Yasser,0.2,592,False,,2023-12-30T22:30:10.422438Z,43,432990.jpg,0.7,Larouci,0.0,False,,a,17,49,5,1293,2,4456,9,0.0,1.2,Larouci,284,0,0,0,7,0,0,0,1,0,0,0,38,58.8,14.1,33.0,10.6,2,0.19,0.02,0.21,7.34,387,148,409,148,332,110,408,146,,,,,,,0.06,0.0,0.01,0.07,2.33,2.22,626,149,348,118,516,171,537,201,0.63,0.0
0,0,523957,0,0,-4,4,0,4,0.0,0.0,0,Bénie,0.0,593,False,On loan to Nantes until the end of the season,2024-01-07T13:43:37.473896Z,51,523957.jpg,1.4,Traoré,0.0,False,,u,17,49,11,7991,0,13220,9,0.0,2.2,T.Bénie,383,0,0,0,13,0,0,0,0,0,0,0,14,25.8,56.7,31.0,11.2,3,0.27,0.46,0.73,11.66,435,51,312,42,338,54,405,52,,,,,,,0.06,0.0,0.11,0.17,2.74,3.05,169,42,767,90,392,48,576,80,0.7,0.0
100,100,424001,0,0,0,0,1,3,4.3,4.8,13,Vini,4.8,638,False,,2023-08-10T15:30:07.083501Z,50,424001.jpg,2.3,de Souza Costa,0.0,False,,a,17,49,53,3928,192,3559,25,1.0,10.6,Vini Souza,1860,1,1,1,51,0,0,0,2,0,0,4,261,386.8,63.9,93.0,54.4,22,0.42,0.31,0.73,40.48,86,31,298,162,209,116,183,93,,,,,,,0.02,0.0,0.02,0.04,1.96,2.47,204,128,33,17,263,114,597,222,1.06,0.05
0,0,471848,0,0,-1,1,0,2,0.0,0.0,0,Femi,0.0,653,False,Season-long loan to Rotherham United,2024-02-04T18:35:31.815466Z,39,471848.jpg,0.0,Seriki,0.1,False,,u,17,49,0,6547,0,5608,44,0.0,0.0,Seriki,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,544,191,531,190,486,174,548,190,,,,,,,0,0,0,0,0,0,795,251,419,143,553,187,448,176,0,0
0,0,532377,0,0,0,0,0,4,0.0,0.0,0,Louie,0.0,654,False,Season-long loan to Doncaster Rovers,2023-09-01T21:50:15.739167Z,45,532377.jpg,0.0,Marsh,0.0,False,,u,17,49,0,3568,0,4829,2,0.0,0.0,Marsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,748,87,746,89,736,88,753,90,,,,,,,0,0,0,0,0,0,477,86,688,76,751,90,613,85,0,0
,,538210,0,0,-1,1,0,3,0.3,0.8,0,Andre,0.8,655,False,,,44,538210.jpg,1.4,Brooks,0.0,False,,a,17,49,15,6415,20,5670,17,0.2,3.4,Brooks,575,0,0,1,14,0,0,0,1,0,0,0,51,50.4,30.3,44.0,12.6,8,0.32,0.20,0.52,8.68,399,174,364,185,304,161,397,180,,,,,,,0.05,0.0,0.03,0.08,1.36,2.19,585,333,273,128,386,171,557,201,1.25,0.16
0,0,487836,0,0,-1,1,0,4,0.0,0.0,0,Antwoine,0.0,656,False,On loan to Burton Albion until the end of the season,2024-02-02T15:31:33.418849Z,44,487836.jpg,1.0,Hackford,0.1,False,,u,17,49,2,12007,0,11932,49,0.0,0.5,Hackford,11,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.12,677,69,480,63,638,67,681,71,,,,,,,0.0,0.0,0.0,0.0,0.98,8.18,570,100,595,55,443,54,467,65,0.0,0.0
75,100,196100,0,0,0,0,1,3,1.0,1.8,0,Gustavo,1.8,663,False,Dead leg - 75% chance of playing,2024-02-10T20:30:08.525907Z,50,196100.jpg,2.6,Hamer,0.2,False,,d,17,49,58,66079,22,57680,163,0.4,11.6,Hamer,1714,2,3,2,42,0,0,0,7,0,0,3,254,309.2,504.7,160.0,97.3,20,1.72,2.11,3.83,34.72,143,61,25,20,147,90,70,50,2,,1,,,,0.09,0.0,0.11,0.2,1.82,2.21,194,120,180,81,215,92,361,114,1.05,0.11
100,100,173807,0,0,0,0,0,3,0.0,0.5,1,Tom,0.5,666,False,,2023-10-06T11:00:10.190930Z,50,173807.jpg,0.8,Davies,0.0,False,,a,17,49,4,663,2,772,2,0.1,0.8,T.Davies,105,0,0,0,5,0,0,0,1,0,0,0,5,20.0,17.1,13.0,5.1,0,0.12,0.06,0.18,3.52,447,198,398,199,408,202,444,202,,,,,,,0.1,0.0,0.05,0.15,3.02,4.29,191,117,320,152,510,244,734,298,0.0,0.0
0,0,244619,0,0,0,0,0,2,0.0,0.0,0,Luke,0.0,693,False,Loan terminated and has returned to  Leicester City,2024-01-15T07:29:55.802272Z,40,244619.jpg,0.6,Thomas,0.1,False,,u,17,49,7,10836,0,8786,34,0.0,1.8,Thomas,916,0,0,0,29,0,0,0,3,0,0,0,80,127.8,53.9,64.0,24.7,11,0.53,0.18,0.71,21.70,311,120,316,107,259,74,327,117,,,,,,,0.05,0.0,0.02,0.07,2.13,2.85,699,191,464,171,520,172,480,185,1.08,0.0
,,585472,0,0,-1,1,0,3,-0.5,0.0,0,Ryan,0.0,730,False,,,44,585472.jpg,1.0,Oné,0.0,False,,a,17,49,1,523,11,386,3,0.0,0.2,Oné,7,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,1.28,680,264,484,235,647,257,685,266,,,,,,,0.0,0.0,0.0,0.0,16.46,25.71,588,335,601,221,452,205,746,308,0.0,0.0
0,0,601496,0,0,0,0,0,2,0.0,0.0,0,Jili,0.0,731,False,Season-long loan to Motherwell,2024-02-04T18:39:25.650359Z,40,601496.jpg,0.0,Buyabu,0.0,False,,u,17,49,0,1484,0,1198,19,0.0,0.0,Buyabu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,632,245,619,244,580,234,637,245,,,,,,,0,0,0,0,0,0,758,233,515,205,641,241,634,229,0,0
,,552425,0,0,-1,1,0,3,-0.5,0.0,0,Sydie,0.0,759,False,,,44,552425.jpg,1.0,Peck,0.0,False,,a,17,49,1,260,8,132,4,0.0,0.2,Peck,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.12,679,263,494,239,646,256,684,265,,,,,,,0.0,0.0,0.0,0.0,1.2,0.0,587,334,600,220,451,204,768,321,0.0,0.0
75,100,204814,0,0,0,0,0,3,2.6,4.0,0,Ben,4.0,775,False,Hamstring injury - 75% chance of playing,2024-02-10T20:30:08.588728Z,50,204814.jpg,5.3,Brereton,0.2,False,,d,17,49,16,23938,209,6130,788,0.8,3.2,Brereton Díaz,175,2,0,0,8,0,0,0,0,0,0,1,45,77.0,13.8,79.0,17.0,3,0.75,0.04,0.79,3.74,360,154,411,205,235,125,369,166,,,,,,,0.39,0.0,0.02,0.41,1.92,4.11,195,121,51,26,17,11,345,107,1.54,0.0
75,0,173268,0,0,0,0,0,1,-0.4,0.0,0,Ivo,0.0,790,False,Concussion - 75% chance of playing,2024-01-31T01:30:14.717439Z,45,173268.jpg,0.0,Grbic,0.0,False,,d,17,49,0,284,11,130,13,0.0,0.0,Grbić,51,0,0,0,2,0,0,0,0,0,0,0,4,1.2,0.0,0.0,0.1,1,0.00,0.00,0.00,0.92,507,35,680,84,660,78,522,36,,,,,,,0.0,0.0,0.0,0.0,1.62,3.53,373,20,613,88,692,91,782,91,1.76,0.0
100,100,242898,0,0,-2,2,1,3,4.5,4.5,7,Brennan,4.5,450,False,,2023-12-16T08:00:10.122072Z,58,242898.jpg,3.4,Johnson,0.6,False,,a,18,6,71,148467,894,156096,800,0.8,12.2,Johnson,1297,3,5,3,23,0,0,0,1,0,0,4,223,293.4,307.3,442.0,104.3,16,4.61,1.71,6.31,24.83,155,65,70,52,38,21,57,43,,,,,,,0.32,0.0,0.12,0.44,1.72,1.6,79,50,41,21,113,59,220,66,1.11,0.21
,,214572,0,0,-1,1,0,1,0.0,0.0,0,Brandon,0.0,491,False,,,39,214572.jpg,0.0,Austin,0.2,False,,a,18,6,0,9585,27,15460,36,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,538,49,524,31,479,20,542,49,,,,,,,0,0,0,0,0,0,784,81,413,41,547,48,324,47,0,0
100,100,202993,0,0,-1,1,0,3,2.8,2.8,2,Rodrigo,2.8,492,False,,2023-11-26T22:00:10.620789Z,54,202993.jpg,1.7,Bentancur,0.0,False,,a,18,6,15,8369,93,5914,107,0.5,2.8,Bentancur,404,1,0,0,11,0,0,0,2,0,0,0,59,94.4,48.9,68.0,20.9,6,1.13,0.47,1.60,8.97,335,144,324,171,251,132,347,157,,,,,,,0.25,0.0,0.1,0.35,2.0,2.45,118,71,105,48,355,154,536,189,1.34,0.0
100,100,227127,0,0,0,0,0,3,0.2,0.2,1,Yves,0.2,493,False,,2023-12-16T08:00:10.207505Z,50,227127.jpg,1.6,Bissouma,0.3,False,,a,18,6,25,82709,114,94674,34,0.0,5.0,Bissouma,1238,0,0,6,17,0,0,0,5,2,0,0,171,258.6,161.0,120.0,54.1,15,0.95,1.20,2.15,25.80,186,77,156,102,179,101,184,94,,,4,,,,0.07,0.0,0.09,0.16,1.88,1.24,201,125,380,177,366,160,278,91,1.09,0.44
100,100,436234,0,0,-1,1,0,3,0.5,0.5,0,Bryan,0.5,494,False,,2023-08-04T11:00:04.405468Z,49,436234.jpg,1.1,Gil Salvatierra,0.0,False,,a,18,6,11,1688,6,1668,9,0.1,2.2,Bryan,188,0,0,0,11,0,0,0,0,0,0,0,39,25.6,53.3,58.0,13.8,2,0.66,0.21,0.87,7.16,436,191,317,168,277,146,388,174,,,,,,,0.32,0.0,0.1,0.42,3.43,5.27,261,166,317,150,423,195,668,264,0.96,0.0
100,100,115556,0,0,-2,2,0,2,0.2,0.2,1,Ben,0.2,495,False,,2024-01-06T22:30:10.607459Z,43,115556.jpg,2.0,Davies,0.4,False,,a,18,6,30,42932,85,81042,181,0.0,7.0,Davies,908,1,1,1,16,0,0,0,1,0,0,0,185,267.4,41.7,79.0,39.1,10,1.80,0.27,2.07,19.84,177,67,340,116,233,64,239,73,,,,,,,0.18,0.0,0.03,0.21,1.97,1.59,603,134,343,114,291,95,246,93,0.99,0.1
0,0,93264,0,0,-3,3,0,2,0.0,0.0,0,Eric,0.0,496,False,On loan to Bayern Munich until the end of the season,2024-01-12T16:44:42.318683Z,42,93264.jpg,0.5,Dier,0.4,False,,u,18,6,2,33518,0,104905,134,0.0,0.5,Dier,199,0,0,0,8,0,0,0,0,0,0,0,31,55.8,1.0,4.0,6.0,1,0.00,0.03,0.03,7.04,391,149,462,172,432,157,434,156,,,,,,,0.0,0.0,0.01,0.01,3.18,3.62,643,154,520,210,523,175,253,98,0.45,0.0
,,241157,0,0,-2,2,0,2,0.2,0.2,0,Emerson,0.2,497,False,,,43,241157.jpg,1.4,Leite de Souza Junior,0.8,False,,a,18,6,23,159215,82,192301,244,0.0,5.3,E.Royal,778,1,0,0,20,0,0,0,3,0,0,4,168,234.0,64.6,35.0,33.6,7,0.13,0.65,0.78,21.51,205,73,295,98,325,104,275,88,,,,,,,0.02,0.0,0.08,0.1,2.49,2.31,623,148,347,117,384,136,202,79,0.81,0.0
100,100,40383,0,0,-2,2,0,1,0.0,0.0,0,Fraser,0.0,498,False,,2023-08-11T16:00:08.821890Z,38,40383.jpg,0.0,Forster,2.0,False,,a,18,6,0,55777,2437,234591,558,0.0,0.0,Forster,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,522,38,503,15,457,4,526,38,,,,,,,0,0,0,0,0,0,807,91,389,26,531,37,137,19,0,0
,,132015,0,0,-3,3,0,3,1.5,1.5,1,Pierre-Emile,1.5,499,False,,,52,132015.jpg,1.2,Højbjerg,0.3,False,,a,18,6,27,17947,103,52515,105,0.3,5.2,Højbjerg,962,0,0,1,22,0,0,0,3,0,0,0,154,202.6,116.7,70.0,38.9,6,0.41,1.21,1.61,22.05,235,97,205,127,245,129,242,120,,,3,,,,0.04,0.0,0.11,0.15,2.06,2.06,152,94,207,99,414,189,292,97,0.56,0.09
0,0,78830,0,0,0,0,0,4,0.0,0.0,0,Harry,0.0,500,False,Transferred to Bayern Munich,2023-08-12T09:23:00.234032Z,125,78830.jpg,0.0,Kane,0.6,False,,u,18,6,0,565,0,321330,25,0.0,0.0,Kane,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,813,105,813,105,813,105,813,105,,,,,,,0,0,0,0,0,0,3,2,809,104,812,105,221,37,0,0
100,100,445044,0,0,-1,1,2,3,1.0,1.0,2,Dejan,1.0,501,False,,2023-12-28T22:00:10.775100Z,69,445044.jpg,3.8,Kulusevski,2.7,False,,a,18,6,83,892014,485,799084,5080,0.1,12.0,Kulusevski,1849,5,2,6,27,0,0,0,6,0,0,9,291,436.8,659.5,629.0,172.3,21,2.94,4.51,7.44,34.84,60,21,12,8,14,7,10,7,3,,,,,,0.14,0.0,0.22,0.36,1.7,1.31,34,20,263,124,66,41,118,36,1.02,0.29
0,0,37915,0,0,-3,3,0,1,0.0,0.0,0,Hugo,0.0,502,False,Permanent move to Los Angeles FC,2024-02-01T07:16:19.275252Z,47,37915.jpg,0.0,Lloris,0.6,False,,u,18,6,0,33336,0,73709,269,0.0,0.0,Lloris,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,764,92,763,88,755,84,768,92,,,,,,,0,0,0,0,0,0,305,11,710,91,767,92,224,32,0,0
75,75,200826,0,0,-2,2,1,3,0.0,0.0,0,Giovani,0.0,503,False,Lack of match fitness - 75% chance of playing,2024-01-06T22:30:10.627213Z,48,200826.jpg,3.6,Lo Celso,0.1,False,,d,18,6,36,36684,3,44455,53,0.0,7.5,Lo Celso,408,2,2,1,10,0,0,0,1,0,0,6,140,180.4,157.0,75.0,41.3,4,0.42,0.83,1.25,10.21,256,106,163,106,239,128,232,116,,,,,,,0.09,0.0,0.18,0.27,2.25,2.21,292,191,724,294,78,47,464,155,0.88,0.22
100,100,172780,0,0,5,-5,0,3,3.2,3.2,1,James,3.2,504,False,,2023-11-06T23:30:09.609885Z,80,172780.jpg,5.4,Maddison,11.2,False,,a,18,6,76,4680009,4066,4918544,15664,0.4,9.5,Maddison,1144,3,8,5,12,0,0,0,3,0,0,8,281,391.6,555.1,376.0,132.2,14,3.42,3.51,6.93,16.22,84,30,18,13,50,28,28,18,4,,2,,2,,0.27,0.0,0.28,0.55,1.28,0.94,14,9,79,35,15,10,36,13,1.1,0.39
0,0,231372,0,0,-1,1,0,3,0.0,0.0,0,Tanguy,0.0,505,False,On loan to Galatasaray with an option to buy for €15m,2023-09-07T15:49:59.768785Z,44,231372.jpg,0.0,Ndombélé Alvaro,0.2,False,,u,18,6,0,12864,0,50732,24,0.0,0.0,Ndombele,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,663,251,654,254,623,240,667,253,,,,,,,0,0,0,0,0,0,543,309,578,206,673,259,342,105,0,0
,,441164,0,0,9,-9,0,2,2.5,2.5,2,Pedro,2.5,506,True,,,59,441164.jpg,3.8,Porro,32.6,False,,a,18,6,87,4289871,7420,1210388,40838,0.4,14.7,Pedro Porro,2067,0,8,5,34,0,0,0,3,0,0,13,510,577.0,653.4,210.0,144.2,23,2.21,4.73,6.94,39.67,22,5,13,4,113,7,20,2,2,,1,,,,0.1,0.0,0.21,0.31,1.73,1.48,70,5,126,34,65,8,8,3,1.0,0.22
0,0,45034,0,0,-3,3,0,2,0.0,0.0,0,Ivan,0.0,507,False,Joined Hajduk Split on a season-long loan,2023-09-20T12:30:08.524991Z,47,45034.jpg,1.2,Perišić,0.8,False,,u,18,6,6,58691,0,291947,71,0.0,1.3,Perišić,98,0,1,0,1,0,0,0,2,0,0,0,34,41.6,71.2,27.0,14.0,0,0.12,0.80,0.92,1.44,419,157,282,89,356,121,385,139,,,,,,,0.11,0.0,0.73,0.84,1.32,0.92,306,35,711,254,407,141,204,80,0.0,0.0
100,100,212319,0,0,2,-2,2,3,8.0,8.0,2,Richarlison,8.0,509,False,,2023-11-10T14:00:11.486279Z,72,212319.jpg,5.0,de Andrade,18.2,False,,a,18,6,105,2358344,14104,849456,36931,1.1,14.6,Richarlison,1271,10,3,7,15,0,0,0,3,0,0,7,260,503.0,193.5,647.0,134.2,16,8.22,1.18,9.40,21.41,42,14,128,88,11,5,27,17,,,,,2,,0.58,0.0,0.08,0.66,1.52,1.06,27,16,2,2,24,16,19,8,1.13,0.5
0,0,214225,0,0,0,0,0,2,0.0,0.0,0,Joe,0.0,510,False,Season long loan to Leeds United,2023-08-11T10:47:30.310788Z,40,214225.jpg,0.0,Rodon,0.1,False,,u,18,6,0,0,0,14401,3,0.0,0.0,Rodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,573,207,560,206,518,193,578,207,,,,,,,0,0,0,0,0,0,688,184,453,164,582,203,494,190,0,0
100,100,221632,0,0,4,-4,1,2,1.2,1.2,2,Cristian,1.2,511,False,,2023-12-23T20:00:09.895702Z,49,221632.jpg,3.5,Romero,7.0,False,,a,18,6,67,2495049,2240,2130101,2674,0.2,13.7,Romero,1530,3,0,5,21,1,0,0,4,1,0,11,351,471.6,97.6,107.0,67.9,19,1.27,0.79,2.06,30.93,50,14,233,61,194,43,133,28,,,,,,,0.07,0.0,0.05,0.12,1.82,1.24,250,29,234,76,94,12,55,16,1.12,0.29
0,0,173904,0,0,-1,1,0,2,0.0,0.0,0,Davinson,0.0,512,False,Permanent transfer to Galatasaray,2023-09-07T15:50:57.233998Z,44,173904.jpg,0.0,Sánchez,0.1,False,,u,18,6,0,2363,0,14904,4,0.0,0.0,Sánchez,76,0,0,0,2,0,0,0,1,0,0,0,9,17.0,5.0,4.0,2.6,0,0.12,0.03,0.15,2.02,454,168,437,160,434,159,470,168,,,,,,,0.14,0.0,0.04,0.18,2.39,2.37,522,96,568,231,666,250,456,178,0.0,0.0
100,100,482442,0,0,-1,1,0,3,2.2,2.2,8,Pape Matar,2.2,513,False,,2023-12-30T22:30:10.203117Z,44,482442.jpg,3.1,Sarr,1.6,False,,a,18,6,62,610130,5121,583961,572,0.5,14.1,Sarr,1269,3,2,7,12,0,0,0,5,0,0,4,279,311.4,251.8,261.0,82.8,17,2.46,1.12,3.58,21.04,142,60,91,69,85,55,103,67,,,,,,,0.17,0.0,0.08,0.25,1.49,0.85,567,322,133,58,142,70,154,46,1.21,0.5
0,0,184349,0,0,-1,1,0,2,0.0,0.0,0,Ryan,0.0,514,False,Hamstring injury - Unknown return date,2024-01-25T17:30:09.780054Z,44,184349.jpg,0.0,Sessegnon,0.0,False,,i,18,6,0,793,4,1148,3,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,657,253,647,253,616,248,661,253,,,,,,,0,0,0,0,0,0,523,97,569,232,667,251,713,247,0,0
100,100,209042,0,0,-5,5,0,3,1.0,1.0,0,Oliver,1.0,515,False,,2023-12-28T23:30:10.167224Z,45,209042.jpg,1.1,Skipp,0.1,False,,a,18,6,18,8589,68,23792,27,0.2,4.0,Skipp,569,0,0,0,15,0,0,0,2,0,0,0,87,76.6,117.3,56.0,24.7,4,0.72,0.32,1.04,14.91,362,155,204,126,281,147,328,148,,,,,,,0.11,0.0,0.05,0.16,2.36,2.37,381,231,248,114,421,194,433,142,0.63,0.0
100,100,85971,0,0,6,-6,3,3,1.0,1.0,4,Son,1.0,516,True,,2023-12-30T22:30:10.238220Z,96,85971.jpg,6.7,Heung-min,15.7,False,,a,18,6,140,6305518,42211,5552894,6806,0.1,14.6,Son,1718,12,6,6,27,1,0,0,1,0,0,18,458,651.6,508.1,689.0,184.8,20,7.04,4.65,11.69,32.84,9,4,23,18,9,4,7,5,,,,,1,,0.37,0.0,0.24,0.61,1.72,1.41,5,3,264,125,4,2,25,10,1.05,0.31
0,0,232859,0,0,0,0,0,2,0.0,0.0,0,Djed,0.0,517,False,Season-long loan to Leeds United,2023-08-31T08:53:56.855071Z,40,232859.jpg,0.0,Spence,0.2,False,,u,18,6,0,6594,0,46671,29,0.0,0.0,Spence,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,578,209,565,208,523,195,583,209,,,,,,,0,0,0,0,0,0,693,186,458,166,587,205,321,125,0,0
0,0,199584,0,0,0,0,0,2,0.0,0.0,0,Japhet,0.0,518,False,Season-long loan to Augsburg,2023-09-01T15:33:02.832710Z,40,199584.jpg,0.0,Tanganga,0.3,False,,u,18,6,0,11423,0,67765,35,0.0,0.0,Tanganga,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,568,203,555,202,513,189,573,203,,,,,,,0,0,0,0,0,0,683,180,448,160,577,199,280,106,0,0
100,100,487053,0,0,4,-4,3,2,4.2,4.2,2,Destiny,4.2,519,False,,2023-12-16T08:00:10.290081Z,49,487053.jpg,3.0,Udogie,11.0,False,,a,18,6,64,2927920,9164,2116329,5284,0.9,13.1,Udogie,1761,2,3,4,32,0,0,0,5,1,0,8,304,443.8,281.8,240.0,96.6,21,2.22,2.05,4.27,38.68,56,17,77,14,91,3,73,7,,,,,,,0.11,0.0,0.1,0.21,1.98,1.64,268,30,44,7,161,39,38,11,1.07,0.2
,,184254,0,0,3,-3,1,1,1.5,1.5,2,Guglielmo,1.5,520,False,,,53,184254.jpg,3.2,Vicario,8.5,False,,a,18,6,76,1362390,1528,719297,8073,0.3,14.3,Vicario,2160,0,0,5,36,0,0,0,2,0,72,7,461,640.4,0.0,0.0,64.1,24,0.00,0.00,0.00,41.96,12,5,797,93,795,91,152,6,,,,,,,0.0,3.0,0.0,0.0,1.75,1.5,140,4,209,19,136,16,47,10,1.0,0.21
0,0,175941,0,0,-1,1,0,1,0.0,0.0,0,Alfie,0.0,521,False,Ankle injury - Unknown return date,2023-08-11T16:00:08.892883Z,39,175941.jpg,0.0,Whiteman,0.2,False,,i,18,6,0,17545,17,24860,69,0.0,0.0,Whiteman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,535,47,521,29,476,18,539,47,,,,,,,0,0,0,0,0,0,779,79,409,39,544,46,318,45,0,0
0,0,235674,0,0,-4,4,1,3,0.0,0.0,0,Manor,0.0,583,False,Knee injury - Expected back 02 Mar,2023-10-06T15:30:09.250334Z,51,235674.jpg,2.8,Solomon,0.1,False,,i,18,6,14,18883,0,28725,9,0.0,2.7,Solomon,196,0,2,0,2,0,0,0,1,0,0,2,53,73.4,144.3,61.0,28.0,2,0.41,0.75,1.16,1.79,366,158,175,113,265,140,307,142,,,,,,,0.19,0.0,0.34,0.53,0.82,0.92,166,101,765,327,186,83,450,147,0.92,0.0
100,100,491279,0,0,-1,1,1,2,1.2,1.2,2,Micky,1.2,639,False,,2023-11-06T23:30:09.875820Z,44,491279.jpg,3.2,van de Ven,1.5,False,,a,18,6,48,787254,2425,707914,788,0.3,10.9,Van de Ven,1303,1,0,4,17,0,0,0,1,0,0,4,292,287.4,30.6,34.0,35.3,15,0.35,0.13,0.48,19.54,162,59,362,128,330,109,264,83,,,,,,,0.02,0.0,0.01,0.03,1.35,1.17,575,120,222,69,131,29,160,66,1.04,0.28
100,100,490145,0,0,0,0,0,4,0.0,0.0,0,Dane,0.0,640,False,,2024-01-12T15:00:12.855944Z,45,490145.jpg,0.0,Scarlett,0.1,False,,a,18,6,0,8409,97,30763,37,0.0,0.0,Scarlett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,720,80,716,81,703,79,725,83,,,,,,,0,0,0,0,0,0,441,77,656,68,724,83,373,56,0,0
