chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0,218430,0,0,-1,1,1,2,0.0,0.0,0,Gonzalo,1.2,679,False,Hamstring injury - Unknown return date,2024-02-09T16:30:09.306311Z,44,218430.jpg,2.2,Montiel,0.1,False,,i,16,17,20,13937,0,9231,180,0.3,4.5,G.Montiel,495,0,2,1,7,0,0,0,4,0,0,3,110,130.8,67.7,17.0,21.7,5,0.09,0.27,0.36,6.20,300,117,284,92,391,141,342,124,,,,,,,0.02,0.0,0.05,0.07,1.13,1.27,534,107,208,62,266,85,442,173,0.91,0.18
100,100,575476,0,0,0,0,0,2,1.0,0.5,0,Murillo,1.0,696,False,,2023-12-11T00:00:10.982891Z,45,575476.jpg,2.0,Santiago Costa dos Santos,0.1,False,,a,16,17,34,16263,13,11004,24,0.2,7.6,Murillo,1502,0,1,2,31,0,0,0,2,0,0,1,270,402.2,76.4,95.0,57.4,17,0.89,0.48,1.37,25.17,71,23,266,78,203,47,165,40,,,,,,,0.05,0.0,0.03,0.08,1.51,1.86,489,83,244,80,300,102,439,171,1.02,0.12
,,111452,0,0,0,0,0,1,0.0,-0.5,0,Odysseas,0.0,710,False,,,45,111452.jpg,2.4,Vlachodimos,0.1,False,,a,16,17,12,17062,5,14696,13,0.0,2.7,Odysseas,450,0,0,1,12,0,0,0,0,0,10,0,79,101.8,10.0,0.0,11.2,5,0.00,0.01,0.01,7.48,324,25,426,6,651,75,401,25,,,,,,,0.0,2.0,0.0,0.0,1.5,2.4,365,18,605,86,243,26,469,66,1.0,0.2
,,466404,0,0,0,0,0,2,0.8,0.3,0,Andrew,0.8,711,False,,,45,466404.jpg,1.0,Omobamidele,0.0,False,,a,16,17,3,1011,4,1013,3,0.2,0.7,Omobamidele,270,0,0,0,6,0,0,0,1,0,0,0,37,59.0,11.6,2.0,7.2,3,0.00,0.01,0.01,3.48,381,145,419,156,443,163,425,152,,,,,,,0.0,0.0,0.0,0.0,1.16,2.0,431,82,273,89,458,159,600,217,1.0,0.0
100,100,250199,0,0,0,0,1,3,1.8,1.3,0,Nicolás,1.8,712,False,,2023-10-01T19:30:09.351809Z,50,250199.jpg,3.1,Domínguez,0.0,False,,a,16,17,43,8722,10,7020,9,0.4,8.6,Dominguez,961,2,0,4,16,0,0,0,1,0,0,5,157,222.6,91.3,144.0,46.0,13,0.90,0.68,1.58,13.96,209,86,241,139,153,93,212,104,,,,,,,0.08,0.0,0.06,0.14,1.31,1.5,203,127,176,78,143,68,570,208,1.22,0.37
0,0,210462,0,0,-1,1,0,3,0.0,0.0,0,Ibrahim,0.0,713,False,International Duty - Expected back 17 Feb,2023-12-30T22:30:10.706225Z,49,210462.jpg,1.7,Sangaré,0.0,False,,i,16,17,19,1925,0,1822,3,0.0,3.9,Sangaré,820,0,0,4,13,0,0,0,5,0,0,0,66,133.2,95.6,36.0,26.5,11,0.61,0.36,0.97,12.67,296,123,229,137,318,168,309,143,,,,,,,0.07,0.0,0.04,0.11,1.39,1.43,244,158,733,304,351,152,692,276,1.21,0.44
100,100,152760,0,0,0,0,0,4,0.0,-0.5,0,Divock,0.0,714,False,,2024-01-06T01:00:11.316351Z,50,152760.jpg,0.9,Origi,0.1,False,,a,16,17,8,32120,64,29453,21,0.0,1.6,Origi,176,0,0,0,3,0,0,0,1,0,0,0,21,10.6,27.9,24.0,5.8,2,0.16,0.18,0.34,4.12,460,55,369,51,367,57,433,55,,,,,,,0.08,0.0,0.09,0.17,2.11,1.53,181,43,748,87,503,66,424,63,1.02,0.0
,,524070,0,0,0,0,0,3,0.0,-0.5,0,Jamie,0.0,779,False,,,45,524070.jpg,0.0,McDonnell,0.0,False,,a,16,17,0,64,7,17,1,0.0,0.0,McDonnell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,741,307,738,308,725,302,746,310,,,,,,,0,0,0,0,0,0,470,282,681,271,745,310,802,347,0,0
,,536677,0,0,0,0,0,4,0.0,-0.5,0,Detlef Esapa,0.0,780,False,,,45,536677.jpg,0.0,Osong,0.0,False,,a,16,17,0,229,15,71,2,0.0,0.0,Osong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,746,87,743,88,732,87,751,89,,,,,,,0,0,0,0,0,0,480,87,687,76,750,90,763,103,0,0
,,536681,0,0,0,0,0,4,0.0,-0.5,0,Joe,0.0,781,False,,,45,536681.jpg,0.0,Gardner,0.0,False,,a,16,17,0,316,19,107,2,0.0,0.0,Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,747,88,744,89,733,88,752,90,,,,,,,0,0,0,0,0,0,481,88,688,77,751,91,757,102,0,0
,,427420,0,0,0,0,0,3,0.5,0.0,0,Giovanni,0.5,801,False,,,50,427420.jpg,1.0,Reyna,0.0,False,,a,16,17,1,1193,23,181,10,0.1,0.2,Reyna,12,0,0,0,0,0,0,0,0,0,0,0,5,2.4,6.1,0.0,0.9,0,0.00,0.01,0.01,0.00,499,225,430,210,783,338,486,220,,,,,,,0.0,0.0,0.08,0.08,0.0,0.0,205,129,319,153,487,230,681,271,0.0,0.0
,,85633,0,0,0,0,0,1,1.0,0.5,0,Matz,1.0,808,False,,,45,85633.jpg,2.0,Sels,0.0,False,,a,16,17,2,688,11,70,2,0.2,0.4,Sels,90,0,0,0,1,0,0,0,0,0,0,0,8,3.0,0.0,0.0,0.3,1,0.00,0.00,0.00,0.96,493,34,672,81,648,72,502,34,,,,,,,0.0,0.0,0.0,0.0,0.96,1.0,359,15,238,19,297,32,707,83,1.0,0.0
,,551232,0,0,0,0,0,4,0.5,0.0,0,Rodrigo,0.5,809,False,,,45,551232.jpg,1.0,Duarte Ribeiro,0.0,False,,a,16,17,1,326,20,63,6,0.1,0.2,Ribeiro,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.5,0.0,0.2,0,0.00,0.00,0.00,0.00,509,61,475,60,736,90,514,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,485,90,306,39,469,59,754,101,0.0,0.0
,,201410,0,0,-1,1,0,2,-0.3,0.2,0,Auston,0.2,27,False,,,39,201410.jpg,1.1,Trusty,2.2,False,,a,17,49,19,302134,377,188364,362,0.1,4.9,Trusty,1441,0,0,1,41,0,0,0,4,0,0,0,192,290.8,56.7,54.0,40.2,16,0.26,0.29,0.55,28.05,147,52,305,99,279,83,232,71,,,,,,,0.02,0.0,0.02,0.04,1.75,2.56,776,242,330,104,415,141,129,56,1.0,0.06
,,433979,0,0,-2,2,0,4,1.7,2.2,6,Cameron,2.2,33,False,,,43,433979.jpg,3.0,Archer,5.3,False,,a,17,49,65,1403636,3463,1451364,1553,0.5,15.1,Archer,1449,4,2,2,36,0,0,0,2,0,0,8,205,198.2,229.8,246.0,67.5,16,3.65,0.77,4.42,30.50,235,30,102,9,83,29,127,26,,,,,,,0.23,0.0,0.05,0.28,1.89,2.24,624,102,124,24,150,27,70,11,0.99,0.12
100,100,194164,0,0,0,0,0,2,-0.3,0.2,1,Mason,0.2,255,False,,2023-08-28T07:56:52.861113Z,40,194164.jpg,0.5,Holgate,0.4,False,,a,17,49,1,4947,11,137272,12,0.0,0.2,Holgate,180,0,0,0,6,0,0,0,1,0,0,0,14,10.4,0.8,12.0,2.3,2,0.34,0.01,0.35,4.18,461,170,463,173,408,148,470,168,,,,,,,0.17,0.0,0.0,0.17,2.09,3.0,676,176,333,107,522,174,259,102,1.0,0.0
100,100,432714,0,0,-1,1,1,3,4.0,4.5,7,James,4.5,360,False,,2023-12-27T00:00:10.629264Z,44,432714.jpg,3.0,McAtee,0.8,False,,a,17,49,59,206123,1155,136810,240,1.0,13.4,McAtee,1333,3,3,2,43,0,0,0,2,0,0,0,190,222.4,255.3,194.0,67.2,15,2.13,1.23,3.36,27.42,210,87,87,65,122,77,129,75,3,,2,,,,0.14,0.0,0.08,0.22,1.85,2.9,553,314,28,15,152,72,204,64,1.01,0.14
100,100,233821,0,0,-2,2,1,2,0.0,0.5,2,Anel,0.5,471,False,,2023-12-22T23:30:11.074150Z,43,233821.jpg,1.3,Ahmedhodžić,0.2,False,,a,17,49,23,14303,18,41073,10,0.1,5.3,Ahmedhodžić,1575,1,0,1,46,0,0,0,7,0,0,4,199,301.2,23.6,138.0,46.5,17,2.01,0.12,2.13,36.28,134,47,379,133,158,23,207,61,,,,,,,0.11,0.0,0.01,0.12,2.07,2.63,619,147,297,99,395,136,343,134,0.97,0.06
,,538206,0,0,-1,1,0,1,-0.5,0.0,0,Jordan,0.0,472,False,,,39,538206.jpg,0.0,Amissah,0.3,False,,a,17,49,0,26522,10,28338,34,0.0,0.0,Amissah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,548,56,533,39,488,28,552,56,,,,,,,0,0,0,0,0,0,798,88,423,48,558,55,274,39,0,0
50,50,82691,0,0,-2,2,0,2,-0.2,0.0,0,George,0.0,473,False,Muscle injury - 50% chance of playing,2024-01-25T18:00:09.610898Z,38,82691.jpg,1.7,Baldock,5.5,False,,d,17,49,19,601772,975,1394589,789,0.0,5.0,Baldock,833,0,2,0,18,0,0,0,4,0,0,2,104,159.2,92.0,19.0,26.9,10,0.03,0.59,0.62,18.33,272,105,239,68,379,132,306,107,,,,,,,0.0,0.0,0.06,0.06,1.98,1.94,804,258,388,131,343,118,68,23,1.08,0.0
0,0,40386,0,0,-1,1,0,2,0.0,0.0,0,Chris,0.0,474,False,Leg injury - Unknown return date,2023-10-07T21:00:08.209470Z,39,40386.jpg,1.0,Basham,0.4,False,,i,17,49,8,97887,4,113322,33,0.0,2.1,Basham,316,0,0,0,6,0,0,0,1,0,0,0,35,69.2,27.4,14.0,11.1,3,0.12,0.07,0.19,7.12,371,141,371,130,399,144,404,144,,,,,,,0.03,0.0,0.02,0.05,2.03,1.71,758,236,391,133,424,145,255,100,0.85,0.0
100,100,226182,0,0,0,0,0,2,0.3,0.8,2,Jayden,0.8,476,False,,2023-12-22T23:30:11.112348Z,45,226182.jpg,1.8,Bogle,0.1,False,,a,17,49,35,26265,8,23635,14,0.2,7.8,Bogle,1577,1,2,2,40,0,0,0,7,0,0,0,191,243.6,118.5,128.0,48.9,18,1.20,0.77,1.97,31.22,193,70,196,45,166,27,197,56,,,,,,,0.07,0.0,0.04,0.11,1.78,2.28,394,74,271,87,331,116,410,160,1.03,0.11
100,100,195473,0,0,-1,1,0,4,-0.7,-0.2,1,Rhian,-0.2,477,False,,2024-01-22T01:00:10.465177Z,49,195473.jpg,0.7,Brewster,0.0,False,,a,17,49,6,3274,9,8351,6,0.0,1.2,Brewster,209,0,0,0,5,0,0,0,0,1,0,0,7,14.4,15.2,27.0,5.8,2,0.05,0.05,0.10,5.08,454,54,400,54,353,55,432,54,,,,,3,,0.02,0.0,0.02,0.04,2.19,2.15,239,52,807,104,518,68,567,79,0.86,0.0
0,0,476938,0,0,-1,1,0,3,0.0,0.0,0,Ismaila,0.0,478,False,Season-long loan to AIK,2024-02-04T18:51:36.229561Z,44,476938.jpg,0.0,Coulibaly,0.0,False,,u,17,49,0,4541,0,6332,8,0.0,0.0,Coulibaly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,673,259,662,261,631,247,677,262,,,,,,,0,0,0,0,0,0,561,318,590,215,683,267,557,201,0,0
100,100,102549,0,0,0,0,0,1,-0.5,0.0,0,Adam,0.0,479,False,,2023-10-12T09:30:10.081141Z,40,102549.jpg,0.0,Davies,0.2,False,,a,17,49,0,8918,19,14486,13,0.0,0.0,A.Davies,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,555,61,540,44,497,33,560,61,,,,,,,0,0,0,0,0,0,665,41,432,53,565,60,349,52,0,0
0,0,108416,0,0,-2,2,0,2,0.0,0.0,0,John,0.0,480,False,Leg injury - Unknown return date,2023-09-30T23:00:09.253470Z,43,108416.jpg,0.2,Egan,0.1,False,,i,17,49,1,4502,0,15173,2,0.0,0.2,Egan,482,0,0,0,17,0,0,0,2,0,0,0,54,91.2,1.4,38.0,13.1,6,0.17,0.00,0.17,14.85,336,130,454,169,312,97,389,140,,,,,,,0.03,0.0,0.0,0.03,2.77,3.17,596,130,534,219,529,179,496,191,1.12,0.0
0,0,47247,0,0,-1,1,0,3,0.0,0.0,0,John,0.0,481,False,Transferred to Blackburn Rovers,2024-02-04T18:53:18.011553Z,49,47247.jpg,0.8,Fleck,0.0,False,,u,17,49,3,683,0,1350,1,0.0,0.6,Fleck,89,0,0,0,5,0,0,0,1,0,0,0,13,5.4,26.0,2.0,3.3,1,0.00,0.35,0.35,3.15,479,214,373,191,450,224,461,210,,,,,,,0.0,0.0,0.35,0.35,3.19,5.06,219,141,722,294,509,243,721,291,1.01,0.0
,,82143,0,0,0,0,0,1,1.3,1.8,3,Wes,1.8,482,False,,,45,82143.jpg,2.3,Foderingham,0.3,False,,a,17,49,56,52562,24,55596,47,0.4,12.4,Foderingham,2108,0,0,1,58,1,0,0,2,0,101,7,406,681.2,0.0,0.0,68.2,23,0.00,0.03,0.03,46.39,3,2,671,80,647,71,126,2,,,,,,,0.0,4.31,0.0,0.0,1.98,2.48,357,14,167,17,259,28,273,38,0.98,0.04
25,25,523700,0,0,-2,2,0,4,-0.1,0.0,0,Daniel,0.0,483,False,Illness - 25% chance of playing,2023-08-06T23:30:06.119901Z,48,523700.jpg,0.0,Jebbison,0.0,False,,d,17,49,0,1901,5,2905,2,0.0,0.0,Jebbison,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,765,93,762,94,756,94,768,94,,,,,,,0,0,0,0,0,0,304,62,721,83,768,95,669,93,0,0
50,50,155197,0,0,-2,2,0,2,0.0,0.2,2,Max,0.5,484,False,Muscle injury - 50% chance of playing,2024-01-12T18:00:10.746468Z,43,155197.jpg,1.0,Lowe,0.0,False,,d,17,49,8,1524,0,7230,2,0.1,1.9,Lowe,395,0,0,0,9,0,0,0,1,0,0,0,29,61.6,18.1,18.0,9.7,3,0.58,0.06,0.64,8.52,378,144,393,140,384,135,412,146,,,,,,,0.13,0.0,0.01,0.14,1.94,2.05,602,135,296,98,439,156,568,210,0.68,0.0
75,75,169432,0,0,-1,1,0,4,1.7,2.1,0,Oliver,2.8,485,False,Calf injury - 75% chance of playing,2024-02-05T14:00:09.183263Z,54,169432.jpg,3.1,McBurnie,0.0,False,,d,17,49,40,12459,4,14218,35,0.5,7.4,McBurnie,785,4,2,0,26,0,0,0,1,2,0,5,134,248.8,119.3,293.0,66.1,9,3.83,1.20,5.02,19.14,189,22,193,29,72,27,133,29,,,,,1,,0.44,0.0,0.14,0.58,2.19,2.98,113,33,98,20,147,26,525,74,1.03,0.0
0,0,440993,0,0,0,0,0,4,0.0,0.0,0,Iliman,0.0,486,False,Permanent transfer to Marseille,2023-08-02T07:28:59.550053Z,55,440993.jpg,0.0,Ndiaye,0.0,False,,u,17,49,0,0,0,2156,0,0.0,0.0,Ndiaye,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,799,99,799,99,798,99,799,99,,,,,,,0,0,0,0,0,0,108,31,782,94,798,99,690,95,0,0
100,100,443211,0,0,-1,1,0,2,-0.3,0.2,1,Rhys,0.2,487,False,,2023-08-06T23:30:06.150503Z,39,443211.jpg,0.4,Norrington-Davies,0.2,False,,a,17,49,2,29403,66,20425,37,0.1,0.5,Norrington-Davies,109,0,0,0,6,0,0,0,1,0,0,0,12,8.2,11.7,2.0,2.0,2,0.00,0.00,0.00,2.58,471,174,418,155,437,160,475,171,,,,,,,0.0,0.0,0.0,0.0,2.13,4.95,789,250,332,106,527,177,333,130,1.65,0.0
100,100,79934,0,0,-2,2,0,3,0.0,0.5,1,Oliver,0.5,488,False,,2023-12-06T22:00:10.467989Z,48,79934.jpg,1.8,Norwood,0.0,False,,a,17,49,36,9968,2,10749,4,0.1,7.5,Norwood,1282,1,0,0,37,0,0,0,6,0,0,3,196,270.4,250.6,80.0,60.1,14,1.10,1.04,2.14,31.09,168,71,90,68,227,121,155,82,4,,,,2,,0.08,0.0,0.07,0.15,2.18,2.6,279,180,311,148,336,144,563,205,0.98,0.0
100,100,167878,0,0,-2,2,0,3,1.0,1.5,5,Ben,1.5,489,False,,2023-08-27T23:00:07.645002Z,48,167878.jpg,1.4,Osborn,0.0,False,,a,17,49,15,891,0,2915,1,0.3,3.1,Osborn,438,0,1,0,6,0,0,0,2,0,0,0,57,44.6,64.6,11.0,11.8,4,0.12,0.43,0.55,8.22,404,181,289,157,413,205,397,180,,,,,,,0.02,0.0,0.09,0.11,1.69,1.23,287,187,192,88,388,174,668,264,0.82,0.0
100,100,538207,0,0,-2,2,0,4,1.0,1.5,0,William,1.5,490,False,,2023-09-13T01:00:07.758026Z,43,538207.jpg,1.3,Osula,1.1,False,,a,17,49,18,280060,365,328301,464,0.3,4.2,Osula,632,0,1,0,16,0,0,0,4,0,0,0,15,19.8,23.0,178.0,21.4,8,1.55,0.08,1.63,15.38,445,53,382,53,127,36,344,43,,,,,,,0.22,0.0,0.01,0.23,2.19,2.28,634,103,189,30,396,51,181,29,1.14,0.0
100,100,83427,0,0,-2,2,0,2,0.5,1.0,2,Jack,1.0,576,False,,2023-12-09T22:00:10.264493Z,43,83427.jpg,1.0,Robinson,0.1,False,,a,17,49,22,14325,10,17377,7,0.2,5.1,Robinson,1960,0,1,1,53,1,0,0,7,0,0,1,265,364.8,74.0,97.0,53.8,21,0.82,0.44,1.26,41.74,92,34,272,83,200,46,182,49,,,,,,,0.04,0.0,0.02,0.06,1.92,2.43,592,127,230,71,436,154,430,166,0.96,0.05
100,100,504198,0,0,-3,3,0,3,-0.3,0.2,0,Anis,0.2,587,False,,2023-12-30T22:30:10.386994Z,47,504198.jpg,0.9,Slimane,0.0,False,,a,17,49,10,836,1,5362,2,0.0,2.1,Slimane,359,0,0,1,12,1,0,0,2,0,0,0,17,32.6,44.0,58.0,13.5,4,0.81,0.12,0.93,8.51,426,189,333,175,271,144,387,174,,,,,,,0.2,0.0,0.03,0.23,2.13,3.01,328,216,370,172,499,237,630,239,1.0,0.25
100,100,432990,0,0,-2,2,0,2,-0.3,0.2,0,Yasser,0.2,592,False,,2023-12-30T22:30:10.422438Z,43,432990.jpg,0.7,Larouci,0.0,False,,a,17,49,5,1291,0,4450,3,0.0,1.2,Larouci,284,0,0,0,7,0,0,0,1,0,0,0,38,58.8,14.1,33.0,10.6,2,0.19,0.02,0.21,7.34,382,146,408,148,329,107,407,145,,,,,,,0.06,0.0,0.01,0.07,2.33,2.22,623,149,345,116,515,170,537,201,0.63,0.0
0,0,523957,0,0,-4,4,0,4,0.0,0.0,0,Bénie,0.0,593,False,On loan to Nantes until the end of the season,2024-01-07T13:43:37.473896Z,51,523957.jpg,1.4,Traoré,0.0,False,,u,17,49,11,7991,0,13217,6,0.0,2.2,T.Bénie,383,0,0,0,13,0,0,0,0,0,0,0,14,25.8,56.7,31.0,11.2,3,0.27,0.46,0.73,11.66,433,51,306,42,334,53,403,52,,,,,,,0.06,0.0,0.11,0.17,2.74,3.05,169,42,762,89,391,48,575,80,0.7,0.0
100,100,424001,0,0,0,0,1,3,3.5,4.0,10,Vini,4.0,638,False,,2023-08-10T15:30:07.083501Z,50,424001.jpg,2.2,de Souza Costa,0.0,False,,a,17,49,50,3763,27,3540,6,0.8,10.0,Vini Souza,1860,1,1,1,51,0,0,0,2,0,0,1,265,329.0,61.8,71.0,46.2,22,0.40,0.31,0.71,40.51,119,49,295,161,239,128,211,103,,,,,,,0.02,0.0,0.02,0.04,1.96,2.47,204,128,47,24,273,117,603,225,1.06,0.05
0,0,471848,0,0,-1,1,0,2,0.0,0.0,0,Femi,0.0,653,False,Season-long loan to Rotherham United,2024-02-04T18:35:31.815466Z,39,471848.jpg,0.0,Seriki,0.1,False,,u,17,49,0,6547,0,5582,18,0.0,0.0,Seriki,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,543,191,528,190,482,173,547,190,,,,,,,0,0,0,0,0,0,791,251,417,142,553,187,446,175,0,0
0,0,532377,0,0,0,0,0,4,0.0,0.0,0,Louie,0.0,654,False,Season-long loan to Doncaster Rovers,2023-09-01T21:50:15.739167Z,45,532377.jpg,0.0,Marsh,0.0,False,,u,17,49,0,3568,0,4828,1,0.0,0.0,Marsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,744,86,741,87,730,86,749,88,,,,,,,0,0,0,0,0,0,475,85,684,74,748,89,611,84,0,0
,,538210,0,0,-1,1,0,3,0.3,0.8,0,Andre,0.8,655,False,,,44,538210.jpg,1.4,Brooks,0.0,False,,a,17,49,15,6405,10,5660,7,0.2,3.4,Brooks,575,0,0,1,14,0,0,0,1,0,0,0,51,50.4,30.3,44.0,12.6,8,0.32,0.20,0.52,8.68,393,172,361,185,298,157,394,178,,,,,,,0.05,0.0,0.03,0.08,1.36,2.19,582,331,268,126,385,171,558,202,1.25,0.16
0,0,487836,0,0,-1,1,0,4,0.0,0.0,0,Antwoine,0.0,656,False,On loan to Burton Albion until the end of the season,2024-02-02T15:31:33.418849Z,44,487836.jpg,1.0,Hackford,0.1,False,,u,17,49,2,12007,0,11902,19,0.0,0.5,Hackford,11,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.12,675,69,477,61,634,66,679,70,,,,,,,0.0,0.0,0.0,0.0,0.98,8.18,567,99,592,54,443,54,466,64,0.0,0.0
100,100,196100,0,0,0,0,1,3,1.3,1.8,0,Gustavo,1.8,663,False,,2023-12-26T18:30:10.369318Z,50,196100.jpg,2.6,Hamer,0.2,False,,a,17,49,58,66075,18,57548,31,0.4,11.6,Hamer,1714,2,3,2,42,0,0,0,7,0,0,3,255,305.0,480.0,158.0,94.2,20,1.72,2.11,3.83,34.74,132,58,25,20,147,90,69,50,2,,1,,,,0.09,0.0,0.11,0.2,1.82,2.21,194,120,174,76,214,92,357,112,1.05,0.11
100,100,173807,0,0,0,0,0,3,0.0,0.5,1,Tom,0.5,666,False,,2023-10-06T11:00:10.190930Z,50,173807.jpg,0.8,Davies,0.0,False,,a,17,49,4,661,0,771,1,0.1,0.8,T.Davies,105,0,0,0,5,0,0,0,1,0,0,0,5,8.8,16.6,13.0,3.9,0,0.12,0.06,0.18,3.52,468,209,397,198,407,202,453,205,,,,,,,0.1,0.0,0.05,0.15,3.02,4.29,191,117,317,151,510,244,734,298,0.0,0.0
0,0,244619,0,0,0,0,0,2,0.0,0.0,0,Luke,0.0,693,False,Loan terminated and has returned to  Leicester City,2024-01-15T07:29:55.802272Z,40,244619.jpg,0.6,Thomas,0.1,False,,u,17,49,7,10836,0,8761,9,0.0,1.8,Thomas,916,0,0,0,29,0,0,0,3,0,0,0,80,127.8,53.9,64.0,24.7,11,0.53,0.18,0.71,21.70,304,119,312,103,255,72,323,116,,,,,,,0.05,0.0,0.02,0.07,2.13,2.85,696,191,461,169,519,171,480,185,1.08,0.0
,,585472,0,0,-1,1,0,3,-0.5,0.0,0,Ryan,0.0,730,False,,,44,585472.jpg,1.0,Oné,0.0,False,,a,17,49,1,517,5,384,1,0.0,0.2,Oné,7,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,1.28,678,263,480,233,643,255,683,266,,,,,,,0.0,0.0,0.0,0.0,16.46,25.71,585,333,598,221,452,205,745,308,0.0,0.0
0,0,601496,0,0,0,0,0,2,0.0,0.0,0,Jili,0.0,731,False,Season-long loan to Motherwell,2024-02-04T18:39:25.650359Z,40,601496.jpg,0.0,Buyabu,0.0,False,,u,17,49,0,1484,0,1185,6,0.0,0.0,Buyabu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,630,245,615,244,576,234,635,245,,,,,,,0,0,0,0,0,0,754,233,511,203,640,241,634,229,0,0
,,552425,0,0,-1,1,0,3,-0.5,0.0,0,Sydie,0.0,759,False,,,44,552425.jpg,1.0,Peck,0.0,False,,a,17,49,1,254,2,128,0,0.0,0.2,Peck,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.12,677,262,491,238,642,254,682,265,,,,,,,0.0,0.0,0.0,0.0,1.2,0.0,584,332,597,220,451,204,767,321,0.0,0.0
100,100,204814,0,0,0,0,0,3,3.5,4.0,0,Ben,4.0,775,False,,2024-01-31T01:30:14.702647Z,50,204814.jpg,5.3,Brereton,0.2,False,,a,17,49,16,23875,146,5530,188,0.8,3.2,Brereton Díaz,175,2,0,0,8,0,0,0,0,0,0,1,45,77.0,13.8,79.0,17.0,3,0.75,0.04,0.79,3.74,356,154,410,204,229,123,366,166,,,,,,,0.39,0.0,0.02,0.41,1.92,4.11,195,121,46,23,17,11,339,104,1.54,0.0
0,0,173268,0,0,0,0,0,1,0.0,0.0,0,Ivo,0.0,790,False,Concussion - Expected back 18 Feb,2024-01-31T01:30:14.717439Z,45,173268.jpg,0.0,Grbic,0.0,False,,i,17,49,0,281,8,126,9,0.0,0.0,Grbić,51,0,0,0,2,0,0,0,0,0,0,0,4,1.2,0.0,0.0,0.1,1,0.00,0.00,0.00,0.92,506,35,677,83,656,77,520,36,,,,,,,0.0,0.0,0.0,0.0,1.62,3.53,374,20,610,87,691,90,781,91,1.76,0.0
100,100,242898,0,0,-2,2,1,3,4.2,4.2,6,Brennan,4.2,450,False,,2023-12-16T08:00:10.122072Z,58,242898.jpg,3.3,Johnson,0.6,False,,a,18,6,70,147743,170,155687,391,0.7,12.1,Johnson,1297,3,5,3,23,0,0,0,1,0,0,3,223,258.2,305.0,390.0,95.3,16,4.61,1.71,6.31,24.83,182,75,69,53,44,26,65,49,,,,,,,0.32,0.0,0.12,0.44,1.72,1.6,78,50,39,18,126,63,221,66,1.11,0.21
